codigo_truper,codigo_barras,clave,descripcion,descripcion_familia,marca,categoria,presentacion,precio_catalogo_mayoreo,precio_catalogo_medio_mayoreo,precio_catalogo_publico,precio_venta,existencia,datos_completos,confianza_extraccion,requiere_revision,pagina_catalogo,encontrado_en_pdf
46304,,CAGU-2,"Juego de fusibles automotrices standard y mini, 300 piezas, #2 10 L 500 W 13 cm 30 mm 85 cm","Juego de fusibles automotrices standard y mini, 300 piezas",,,#2 10 L 500 W 13 cm 30 mm 85 cm,30,33,36,36,,True,alta,False,402,True
46305,,CAGU-3,"Juego de fusibles automotrices standard y mini, 300 piezas, #3 12 L 600 W 15 cm 30 mm 85 cm","Juego de fusibles automotrices standard y mini, 300 piezas",,,#3 12 L 600 W 15 cm 30 mm 85 cm,32,35,38,38,,True,alta,False,402,True
46306,,CAGU-4,"Juego de fusibles automotrices standard y mini, 300 piezas, #4 15 L 750 W 17 cm 45 mm 85 cm","Juego de fusibles automotrices standard y mini, 300 piezas",,,#4 15 L 750 W 17 cm 45 mm 85 cm,34,37,40,40,,True,alta,False,402,True
46307,,CAGU-5,"Juego de fusibles automotrices standard y mini, 300 piezas, #5 18 L 900 W 22 cm 45 mm 85 cm","Juego de fusibles automotrices standard y mini, 300 piezas",,,#5 18 L 900 W 22 cm 45 mm 85 cm,35,38,42,42,,True,alta,False,402,True
46308,,CAGU-6,"Juego de fusibles automotrices standard y mini, 300 piezas, #6 23 L 1,100 W 26 cm 45 mm 85 cm","Juego de fusibles automotrices standard y mini, 300 piezas",,,"#6 23 L 1,100 W 26 cm 45 mm 85 cm",39,43,47,47,,True,alta,False,402,True
46309,,ZI-AA,"Blíster con 4 pilas zinc-carbón AA, VOLTECK","Pilas AA, zinc-carbón",VOLTECK,Pilas,,18,20,22,22,,True,alta,True,413,True
46310,,ZI-C,"Pilas AA, zinc-carbón","Pilas AA, zinc-carbón",,,,21,25,25,25,,True,alta,False,413,True
46311,,ZI-D,"Blíster con 2 pilas zinc-carbón D, VOLTECK","Pilas C y D, zinc-carbón",VOLTECK,Pilas,,28,31,34,34,,True,alta,True,413,True
46312,,ZI-9V,"Blíster con 1 pila zinc-carbón 9 V, VOLTECK","Pila 9 V, zinc-carbón",VOLTECK,Pilas,,18,20,22,22,,True,alta,True,413,True
46315,,AL-AA,"Blíster con 4 pilas alcalinas AA, VOLTECK","Pilas AAA y AA, alcalinas",VOLTECK,Pilas,AA,38,42,46,46,,True,alta,True,413,True
46316,,AL-AAA,"Blíster con 4 pilas alcalinas AAA, VOLTECK","Pilas AAA y AA, alcalinas",VOLTECK,Pilas,AAA,38,42,46,46,,True,alta,True,413,True
46317,,AL-C,"Blíster con 2 pilas alcalinas C, VOLTECK","Pilas C y D, alcalinas",VOLTECK,Pilas,,49,54,59,59,,True,alta,True,413,True
46318,,AL-D,"Blíster con 2 pilas alcalinas D, VOLTECK","Pilas C y D, alcalinas",VOLTECK,Pilas,,55,60,66,66,,True,alta,True,413,True
46319,,AL-9V,"Blíster con 1 pila alcalina 9V, VOLTECK","Pila 9 V, alcalina",VOLTECK,Pilas,,45,50,55,55,,True,alta,True,413,True
46320,,CCH-2X4,"Caja tipo chalupa 2 x 4"" metálica reforzada, VOLTECK",,VOLTECK,"Chalupas, cajas de registro y botes integrales",,,,,,,True,baja,True,,False
46321,,CCH-4X4C,"Caja de registro cuadrada 4"" metálica reforzada, VOLTECK",,VOLTECK,"Chalupas, cajas de registro y botes integrales",,,,,,,True,baja,True,,False
46322,,CCH-4X4O,"Caja de registro octagonal 4"" metálica reforzada, VOLTECK",,VOLTECK,"Chalupas, cajas de registro y botes integrales",,,,,,,True,baja,True,,False
46326,,CIVE-10N,,,,,,195,215,235,235,,False,media,True,399,True
46330,,TACH-4X4C,,,,,,,,,,,False,baja,True,,False
46331,,TACH-4x4O,,,,,,,,,,,False,baja,True,,False
46337,,APDO-CLP,,,,,,,,,,,False,baja,True,,False
46338,,PA-APDO-CL,,,,,,,,,,,False,baja,True,,False
46339,,PA-APTR-CLP,,,,,,,,,,,False,baja,True,,False
46346,,ARB-300L,"Luminario decorativo LED para baño, 3 spots, 460 lm, eutra 4¯000 [Y *","Luminario decorativo LED para baño, 3 spots, 460 lm",,,eutra 4¯000 [Y *,895,990,1090,1090,,True,alta,False,436,True
46347,,ARB-301L,"Luminario decorativo LED para baño, tipo barra, 800 lm, eutra 4¯000 [Y *","Luminario decorativo LED para baño, tipo barra, 800 lm",,,eutra 4¯000 [Y *,525,575,635,635,,True,alta,False,436,True
46351,,RIA-95,"Portarrollos con especiero para cocina, Cromo",Portarrollos con especiero para cocina,,,Cromo,575,635,700,700,,True,alta,False,487,True
46352,,RIA-95N,"Portarrollos con especiero para cocina, Níquel satinado",Portarrollos con especiero para cocina,,,Níquel satinado,555,615,680,680,,True,alta,False,487,True
46353,,EXDO-6,"Mini extensión doméstica polarizada dual, calibre 16, 10 cm (4"")","Mini extensión doméstica polarizada dual, calibre 16",,,"10 cm (4"")",27,33,33,33,,True,alta,False,405,True
46354,,RIA-84,,,,,2 24,360,435,435,435,,False,media,True,478,True
46355,,RIA-84N,,,,,2 24,335,400,400,400,,False,media,True,478,True
46356,,RIA-85,,,,,2 24,525,635,635,635,,False,media,True,478,True
46357,,RIA-85N,,,,,2 24,515,625,625,625,,False,media,True,478,True
46358,,PEPU-31,,,,,atAn 0rillante,33,36,39,39,,False,media,True,581,True
46363,,GUPO-101,Guardapolvos con funda Cintas guardapolvo transparentes,Guardapolvos con funda Cintas guardapolvo transparentes,,,,77,85,95,95,,True,alta,False,581,True
46364,,GUPO-102,"Guardapolvo con funda 95 cm, negro, HERMEX",Guardapolvos con funda Cintas guardapolvo transparentes,HERMEX,Cerrajería / Guardapolvos,,77,85,95,95,,True,alta,True,581,True
46365,,GUPO-103,Guardapolvos con funda Cintas guardapolvo transparentes,Guardapolvos con funda Cintas guardapolvo transparentes,,,,77,85,95,95,,True,alta,False,581,True
46366,,PEPU-33,,,,,ro=o =ate,33,36,39,39,,False,media,True,581,True
46367,,PEPU-34,,,,,9Cuel satinado,33,36,39,39,,False,media,True,581,True
46371,,LED-T8361P,"Tubos LED, pantalla de policarbonato, Fría 3,800 lm 1","Tubos LED, pantalla de policarbonato",,,"Fría 3,800 lm 1",260,315,315,315,,True,alta,False,430,True
46374,,LED-T809,"Tubos LED, pantalla de policarbonato, Fría 900 lm 2","Tubos LED, pantalla de policarbonato",,,Fría 900 lm 2,85,105,105,105,,True,alta,False,430,True
46375,,LED-T818,"Tubos LED, pantalla de policarbonato, Fría 1,800 lm 4","Tubos LED, pantalla de policarbonato",,,"Fría 1,800 lm 4",125,152,152,152,,True,alta,False,430,True
46391,,POPO-9,,B@Dc3<.>. B.D. #16 »,,,[\Y » \\Y ) 14 cm,14,15.50,17,17,,False,media,True,415,True
46405,,PEPU-32,,,,,atAn anti6uo,33,36,39,39,,False,media,True,581,True
46418,,PPSE-CL,,,,,,,,,,,False,baja,True,,False
46419,,PPDO-CL,,,,,,,,,,,False,baja,True,,False
46420,,PPTR-CL,,,,,,,,,,,False,baja,True,,False
46422,,FWC-P50X,"Mangueras flexibles trenzado de acero inoxidable tuercas latónplástico, 50 cm",Mangueras flexibles trenzado de acero inoxidable tuercas latónplástico,,,50 cm,72,79,87,87,,True,alta,False,516,True
46425,,PU-114A,"Abrazaderas para perfil monocanal, 1 i⁄v 10 320",Abrazaderas para perfil monocanal,,,1 i⁄v 10 320,13,16,16,16,,True,alta,False,419,True
46426,,PU-112A,"Abrazaderas para perfil monocanal, 1 i⁄t 10 280",Abrazaderas para perfil monocanal,,,1 i⁄t 10 280,14.50,17.50,17.50,17.50,,True,alta,False,419,True
46427,,PU-2A,"Abrazaderas para perfil monocanal, 2 10 240",Abrazaderas para perfil monocanal,,,2 10 240,17,21,21,21,,True,alta,False,419,True
46429,,FLV-180B,"flexibles de vinilo reforzado lavadora, k|v"" × k|v"", 180 cm","flexibles de vinilo reforzado lavadora, k|v"" × k|v""",,,180 cm,135,150,165,165,,True,alta,False,519,True
46430,,PAFDO-S,,,,,,,,,,,False,baja,True,,False
46431,,PAFSE-S,,,,,,,,,,,False,baja,True,,False
46432,,PAFCI-S,,,,,,,,,,,False,baja,True,,False
46433,,PAFIN-DOS,"Placas de aluminio de sobreponer, tipo “ FS ”","Placas de aluminio de sobreponer, tipo “ FS ”",,,,110,120,130,130,,True,alta,False,421,True
46434,,PAFIN-SES,"Placas de aluminio de sobreponer, tipo “ FS ”","Placas de aluminio de sobreponer, tipo “ FS ”",,,,110,120,130,130,,True,alta,False,421,True
46444,,APAL-2C,"Interruptor de palanca con cable, 1 polo, on-off, VOLTECK","Interruptor de palanca con cable , 1 polo , onoff",VOLTECK,"Extractores de aire <span class=""Torange""> |</span> Interruptores de palanca y tipo botonera",750 W 1,27,30,33,33,,True,alta,True,406,True
46449,,CARCE-22,(árbol) para monomandos,(árbol) para monomandos,,,,50,55,60,60,,True,alta,False,479,True
46455,,PA-APCO-IB,,,,,,,,,,,False,baja,True,,False
46456,,PA-APCO-I2B,,,,,,,,,,,False,baja,True,,False
46457,,PA-APCO-I3B,,,,,,,,,,,False,baja,True,,False
46458,,PA-COTR-IB,,,,,,,,,,,False,baja,True,,False
46459,,PA-APSE-IB,,,,,,,,,,,False,baja,True,,False
46460,,PA-APSE-EIB,,,,,,,,,,,False,baja,True,,False
46461,,PA-APDO-IB,,,,,,,,,,,False,baja,True,,False
46462,,PA-APDO-EIB,,,,,,,,,,,False,baja,True,,False
46463,,PA-APTR-IB,,,,,,,,,,,False,baja,True,,False
46464,,PA-APTR-EIB,,,,,,,,,,,False,baja,True,,False
46465,,PA-TI-IB,,,,,,,,,,,False,baja,True,,False
46466,,PA-TV-IB,"Placas con 1 toma de televisión, Blanco",Placas con 1 toma de televisión,,,Blanco,44,48,53,53,,True,alta,False,385,True
46480,,ARB-901S,,,,,Blanco ]YY * (\ [_Y *),235,255,280,280,,False,media,True,445,True
46487,,PA-APCO-OB,"Placas con interruptores sencillos y contactos aterrizados, [ nterruptor y [ contacto 6",Placas con interruptores sencillos y contactos aterrizados,,,[ nterruptor y [ contacto 6,72,87,87,87,,True,alta,False,386,True
46488,,PA-APCO-O2B,"Placas con interruptores sencillos y contactos aterrizados, \ nterruptores y [ contacto 3",Placas con interruptores sencillos y contactos aterrizados,,,\ nterruptores y [ contacto 3,95,115,115,115,,True,alta,False,386,True
46489,,PA-APCO-O3B,"Placas con interruptores sencillos y contactos aterrizados, [ nterruptor y \ contactos 3",Placas con interruptores sencillos y contactos aterrizados,,,[ nterruptor y \ contactos 3,98,118,118,118,,True,alta,False,386,True
46490,,POCO-12,"Adaptador de portalámpara a contacto, de baquelita, [ m|sx (34 mm)","Adaptador de portalámpara a contacto, de baquelita",,,[ m|sx (34 mm),11,12,13,13,,True,alta,False,414,True
46491,,PA-COTR-OB,"Placas con interruptores sencillos y contactos aterrizados, ] ontactos 3",Placas con interruptores sencillos y contactos aterrizados,,,] ontactos 3,102,122,122,122,,True,alta,False,386,True
46492,,PA-APSE-OB,"Placas con interruptores, [ nterruptor sencillo",Placas con interruptores,,,[ nterruptor sencillo,45,55,55,55,,True,alta,False,386,True
46493,,PA-APSE-EOB,Placas con interruptores,Placas con interruptores,,,,48,53,58,58,,True,alta,False,386,True
46494,,PA-APDO-OB,"Placas con interruptores, \ nterruptores sencillos",Placas con interruptores,,,\ nterruptores sencillos,68,75,83,83,,True,alta,False,386,True
46495,,PA-APDO-EOB,Placas con interruptores,Placas con interruptores,,,,70,77,85,85,,True,alta,False,386,True
46496,,PA-APTR-OB,"Placas con interruptores, ] nterruptores sencillos",Placas con interruptores,,,] nterruptores sencillos,89,99,109,109,,True,alta,False,386,True
46497,,PA-APTR-EOB,Placas con interruptores,Placas con interruptores,,,,95,105,115,115,,True,alta,False,386,True
46498,,PA-TI-OB,"Placas con interruptores, %i=0re",Placas con interruptores,,,%i=0re,45,50,55,55,,True,alta,False,386,True
46499,,PA-TV-OB,"Placas, %eleJisiAn",Placas,,,%eleJisiAn,43,47,52,52,,True,alta,False,386,True
46500,,POBA-10,"Portalámparas de baquelita , sencillos","Portalámparas de baquelita , sencillos",,,,11,12,13,13,,True,alta,False,414,True
46501,,POBA-11,Portalámparas de baquelita con interruptor,Portalámparas de baquelita con interruptor,,,,24,26,29,29,,True,alta,False,414,True
46506,,POPL-14,,G3g@E 23 B@DF.</mB.D.E B.D. FG0@ @ 5<G@D3Ec3>F3,,,,28,31,34,34,,False,media,True,415,True
46508,,POPL-15,,G3g@E 23 B@DF.</mB.D.E B.D. FG0@ @ 5<G@D3Ec3>F3,,,,21,23,25,25,,False,media,True,415,True
46509,,POIN-10,"Portalámpara de PVC para intemperie, VOLTECK",Portalámparas de PVC para intemperie,VOLTECK,Portalámparas,,14,15.50,17,17,,True,alta,True,415,True
46511,,POBA-12,"Portalámparas de baquelita doble contacto (ladrón), Café",Portalámparas de baquelita doble contacto (ladrón),,,Café,18,22,22,22,,True,alta,False,414,True
46512,,POBA-16,"Portalámparas de baquelita doble contacto (ladrón), Café",Portalámparas de baquelita doble contacto (ladrón),,,Café,21,23,25,25,,True,alta,False,414,True
46514,,POBA-13,"Portalámparas de baquelita doble contacto (ladrón), Marfil",Portalámparas de baquelita doble contacto (ladrón),,,Marfil,18,22,22,22,,True,alta,False,414,True
46515,,POBA-17,"Portalámpara de baquelita, con interruptor de cadena VOLTECK",Portalámparas de baquelita doble contacto (ladrón),VOLTECK,Portalámparas,Marfil,21,25,25,25,,True,alta,True,414,True
46516,,POBA-19,"Portalámpara de baquelita doble entrada, 30 lx 65 lx Negro",Portalámpara de baquelita doble entrada,,,30 lx 65 lx Negro,68,,68,68,,True,alta,False,414,True
46517,,POPL-12,"Portalámpara de baquelita, tipo anuncio, \ (50 mm)","Portalámpara de baquelita, tipo anuncio",,,\ (50 mm),14,15.50,17,17,,True,alta,False,414,True
46518,,POPL-13,"Portalámparas de baquelita, \ i|v (57 mm)",Portalámparas de baquelita,,,\ i|v (57 mm),15.50,17,19,19,,True,alta,False,414,True
46519,,POPL-10,"Portalámparas de baquelita, ] i|t (90 mm)",Portalámparas de baquelita,,,] i|t (90 mm),18,20,22,22,,True,alta,False,414,True
46520,,POPL-11,"Portalámpara 4"" de baquelita, VOLTECK",Portalámparas de baquelita,VOLTECK,Portalámparas,^ (100 mm),20,24,24,24,,True,alta,True,414,True
46521,,POPO-13,,G3g@E 23 B@DF.</mB.D.E,,,"1k|v"" (44 mm) [\_ )",14,15.50,17,17,,False,media,True,415,True
46522,,POPO-11,"Portalámpara de porcelana, cuadrado, [\Y )","Portalámpara de porcelana, cuadrado",,,[\Y ),14,15.50,17,17,,True,alta,False,415,True
46523,,POPO-15,Portalámpara reforzado de PVC para intemperie Portalámparas de porcelana,Portalámpara reforzado de PVC para intemperie Portalámparas de porcelana,,,,21,23,25,25,,True,alta,False,415,True
46524,,POPO-18,Portalámpara reforzado de PVC para intemperie Portalámparas de porcelana,Portalámpara reforzado de PVC para intemperie Portalámparas de porcelana,,,,25,27,30,30,,True,alta,False,415,True
46525,,POBA-20,"Portalámparas de baquelita, con adaptador, [ k|z (35 mm)","Portalámparas de baquelita, con adaptador",,,[ k|z (35 mm),11,12,13,13,,True,alta,False,414,True
46526,,POPO-20,"Portalámpara de porcelana con ladrón y cadena, 4i|t"" (115 mm) [\_ )",Portalámpara de porcelana con ladrón y cadena,,,"4i|t"" (115 mm) [\_ )",78,86,96,96,,True,alta,False,415,True
46527,,POPO-19,,Portalámpara de porcelana base Mogul E39,,,\\Y ),35,38,42,42,,False,media,True,415,True
46528,,POPO-14,"Portalámparas de porcelana con soporte, [\_ )",Portalámparas de porcelana con soporte,,,[\_ ),10,11,12,12,,True,alta,False,415,True
46529,,POPO-16,"Portalámparas de porcelana con soporte, [\_ )",Portalámparas de porcelana con soporte,,,[\_ ),11,12,13,13,,True,alta,False,415,True
46530,,POPO-17,"Portalámparas de porcelana con soporte, [\_ )",Portalámparas de porcelana con soporte,,,[\_ ),14,14,15.50,15.50,,True,alta,False,415,True
46531,,POPO-10,"Portalámpara de porcelana, para candil », 1i|t"" (40 mm) [\_ )","Portalámpara de porcelana, para candil »",,,"1i|t"" (40 mm) [\_ )",9.50,9.50,10.50,10.50,,True,alta,False,415,True
46532,,POPO-12,,B@Dc3<.>. B.D. #16 »,,,[\_ ) 15 cm,10,11,12,12,,False,media,True,415,True
46533,,POBA-18,Portalámpara de baquelita con interruptor de cadena VOLTECK,Portalámparas de baquelita con interruptor,VOLTECK,Portalámparas,,32,35,38,38,,True,alta,True,414,True
46534,,POBA-21,"Portalámpara con sensor de luz, VOLTECK","Adaptador de portalámpara a contacto, de baquelita",VOLTECK,Portalámparas,,11,12,13,13,,True,alta,True,414,True
46536,,CAME-60,,t,,,Acero inox. 60 cm 2 4.3 kg,1450,1600,1750,1750,,False,media,True,534,True
46537,,CAME-80,,t,,,Acero inox. 80 cm 3 5.2 kg,1750,1925,2125,2125,,False,media,True,534,True
46539,,POBA-15,Portalámpara de baquelita doble entrada,Portalámpara de baquelita doble entrada,,,,21,25,25,25,,True,alta,False,414,True
46540,,POPO-21,,B@Dc3<.>. B.D. #16 »,,,[\_ ) 14 cm,14,15.50,17,17,,False,media,True,415,True
46541,,PA-TE-OB,"Placas, %el45ono",Placas,,,%el45ono,55,60,66,66,,True,alta,False,386,True
46542,,POBS-10,"policarbonato , sencillo Portalámpara de policarbonato","policarbonato , sencillo Portalámpara de policarbonato",,,,12.50,14,15.50,15.50,,True,alta,False,414,True
46549,,PEPU-36,,,,,e6ro =ate,33,36,39,39,,False,media,True,581,True
46553,,ERA-6X12,"Extensiones de uso súper rudo aterrizadas, calibre 12, 25 A 3,175 W 6m (19.7 ) 2","Extensiones de uso súper rudo aterrizadas, calibre 12",,,"25 A 3,175 W 6m (19.7 ) 2",365,365,400,400,,True,alta,False,404,True
46554,,ERA-10X12,"Extensión reforzada aterrizada 10 m 3x12 AWG, VOLTECK","Extensiones de uso súper rudo aterrizadas, calibre 12",VOLTECK,Extensiones eléctricas,"25 A 3,175 W 10m (32.8 ) 1",565,565,625,625,,True,alta,True,404,True
46555,,ERA-15X12,"Extensión reforzada aterrizada 15 m 3x12 AWG, VOLTECK","Extensiones de uso súper rudo aterrizadas, calibre 12",VOLTECK,Extensiones eléctricas,"25 A 3,175 W 15m (49.2 ) 1",800,800,880,880,,True,alta,True,404,True
46556,,ERA-20X12,"Extensión reforzada aterrizada 20 m 3x12 AWG, VOLTECK","Extensiones de uso súper rudo aterrizadas, calibre 12",VOLTECK,Extensiones eléctricas,"18 A 2,285 W 20m (65.6 ) 1",1030,1030,1130,1130,,True,alta,True,404,True
46557,,ERA-30X12,"Extensión reforzada aterrizada 30 m 3x12 AWG, VOLTECK","Extensiones de uso súper rudo aterrizadas, calibre 12",VOLTECK,Extensiones eléctricas,"18 A 2,285 W 30m (98.4 ) 1",1460,1460,1610,1610,,True,alta,True,404,True
46558,,ERA-4X12,"Extensión reforzada aterrizada 4 m calibre 12, VOLTECK","Extensiones de uso súper rudo aterrizadas, calibre 12",VOLTECK,Extensiones eléctricas,"25 A 3,175 W 4m (13 ) 4",265,265,290,290,,True,alta,True,404,True
46560,,VENT-56,control remoto,control remoto,,,,600,660,660,660,,True,alta,False,417,True
46561,,R-44BN,"Bolsas con 50 remaches acabado negro, i|v"" (6.5 mm)",Bolsas con 50 remaches acabado negro,,,"i|v"" (6.5 mm)",17,21,21,21,,True,alta,False,550,True
46562,,R-45BN,"Bolsas con 50 remaches acabado negro, m|sx"" (8 mm)",Bolsas con 50 remaches acabado negro,,,"m|sx"" (8 mm)",17,21,21,21,,True,alta,False,550,True
46563,,R-46BN,"Bolsas con 50 remaches acabado negro, k|z"" (9.5 mm)",Bolsas con 50 remaches acabado negro,,,"k|z"" (9.5 mm)",18,20,22,22,,True,alta,False,550,True
46564,,R-48BN,"Bolsas con 50 remaches acabado negro, i|t"" (13 mm)",Bolsas con 50 remaches acabado negro,,,"i|t"" (13 mm)",18,20,22,22,,True,alta,False,550,True
46565,,R-54BN,"Bolsas con 50 remaches acabado negro, i|v"" (6.5 mm)",Bolsas con 50 remaches acabado negro,,,"i|v"" (6.5 mm)",22,26,26,26,,True,alta,False,550,True
46566,,R-56BN,"Bolsas con 50 remaches acabado negro, k|z"" (9.5 mm)",Bolsas con 50 remaches acabado negro,,,"k|z"" (9.5 mm)",24,26,29,29,,True,alta,False,550,True
46567,,R-58BN,"Bolsas con 50 remaches acabado negro, i|t"" (13 mm)",Bolsas con 50 remaches acabado negro,,,"i|t"" (13 mm)",25,27,30,30,,True,alta,False,550,True
46568,,R-64BN,,,,,,,,,,,False,baja,True,,False
46569,,R-66BN,,,,,,,,,,,False,baja,True,,False
46570,,R-68BN,,,,,,,,,,,False,baja,True,,False
46571,,R-44BB,"Bolsas con 50 remaches acabado blanco, i|v"" (6.5 mm)",Bolsas con 50 remaches acabado blanco,,,"i|v"" (6.5 mm)",17,19,21,21,,True,alta,False,550,True
46572,,R-45BB,"Bolsas con 50 remaches acabado blanco, m|sx"" (8 mm)",Bolsas con 50 remaches acabado blanco,,,"m|sx"" (8 mm)",17,19,21,21,,True,alta,False,550,True
46573,,R-46BB,"Bolsas con 50 remaches acabado blanco, k|z"" (9.5 mm)",Bolsas con 50 remaches acabado blanco,,,"k|z"" (9.5 mm)",18,20,22,22,,True,alta,False,550,True
46574,,R-48BB,"Bolsas con 50 remaches acabado blanco, i|t"" (13 mm)",Bolsas con 50 remaches acabado blanco,,,"i|t"" (13 mm)",18,20,22,22,,True,alta,False,550,True
46575,,R-54BB,"Bolsas con 50 remaches acabado blanco, i|v"" (6.5 mm)",Bolsas con 50 remaches acabado blanco,,,"i|v"" (6.5 mm)",22,24,26,26,,True,alta,False,550,True
46576,,R-56BB,"Bolsas con 50 remaches acabado blanco, k|z"" (9.5 mm)",Bolsas con 50 remaches acabado blanco,,,"k|z"" (9.5 mm)",24,26,29,29,,True,alta,False,550,True
46577,,R-58BB,"Bolsas con 50 remaches acabado blanco, i|t"" (13 mm)",Bolsas con 50 remaches acabado blanco,,,"i|t"" (13 mm)",25,27,30,30,,True,alta,False,550,True
46578,,R-64BB,,,,,,,,,,,False,baja,True,,False
46579,,R-66BB,,,,,,,,,,,False,baja,True,,False
46580,,R-68BB,,,,,,,,,,,False,baja,True,,False
46581,,TR-530N,"Tubo redondo para clóset, 3 m, negro mate, HERMEX",Tubos,HERMEX,Accesorios para clóset,3 m,157,172,187,187,,True,alta,True,583,True
46582,,BTR-3N,"Bridas de acero , precio por pieza","Bridas de acero , precio por pieza",,,,21,23,25,25,,True,alta,False,583,True
46583,,STR-3N,"Soportes centrales de metal, precio por pieza","Soportes centrales de metal, precio por pieza",,,,65,72,79,79,,True,alta,False,583,True
46584,,TO-530N,"Tubos, 3 m",Tubos,,,3 m,157,172,187,187,,True,alta,False,583,True
46585,,BTO-5N,"Bridas de metal , precio por pieza","Bridas de metal , precio por pieza",,,,26,29,32,32,,True,alta,False,583,True
