codigo_truper,codigo_barras,clave,descripcion,descripcion_familia,marca,categoria,presentacion,precio_catalogo_mayoreo,precio_catalogo_medio_mayoreo,precio_catalogo_publico,precio_venta,existencia,datos_completos,confianza_extraccion,requiere_revision,pagina_catalogo,encontrado_en_pdf,motivo_revision
57088,,EA-31,"Cera líquida de silicón para auto, 473 ml, KLINTEK",,KLINTEK,Artículos de limpieza para WC,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
57089,,EA-32,"Cera líquida PTFE para auto, 473 ml, KLINTEK",,KLINTEK,Artículos de limpieza para WC,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
57090,,EA-33,"Cera líquida acrílica para auto, 473 ml, KLINTEK",,KLINTEK,Artículos de limpieza para WC,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
57094,,EA-51,"Líquido protector de vinil, 240 ml, KLINTEK",Líquidos protectores de vinil,KLINTEK,Artículos de limpieza para WC,\^Y =l,45,55,55,55,,True,alta,True,590,True,discrepancia_descripcion
57095,,EA-52,"Líquido protector de vinil, 960 ml, KLINTEK",Líquidos protectores de vinil,KLINTEK,Artículos de limpieza para WC,c`Y =l,110,130,130,130,,True,alta,True,590,True,discrepancia_descripcion
57100,,JER-25RL,"Rollo de 25 m de jerga sarga ligera roja, KLINTEK",precio por rollo,KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",Rojo,425,465,515,515,,True,alta,True,589,True,discrepancia_descripcion
57101,,JER-25AL,"Rollo de 25 m de jerga sarga ligera azul, KLINTEK",precio por rollo,KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",Nul,425,465,515,515,,True,alta,True,589,True,discrepancia_descripcion
57102,,JER-25GP,"Rollo de 25 m de jerga plana gris, KLINTEK",precio por rollo,KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",Gris,375,410,450,450,,True,alta,True,589,True,discrepancia_descripcion
57103,,JER-1R,"Jerga roja sarga gruesa de 1 m x 48 cm, KLINTEK",Rack despachador con franelas y jergas,KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",Rojo,25,30,30,30,,True,alta,True,589,True,discrepancia_descripcion
57104,,JER-1A,"Jerga azul sarga gruesa de 1 m x 48 cm, KLINTEK",Rack despachador con franelas y jergas,KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",Nul,25,30,30,30,,True,alta,True,589,True,discrepancia_descripcion
57105,,JER-1RL,"Jerga sarga ligera de 1 m x 48 cm roja, KLINTEK",Rack despachador con franelas y jergas,KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",Rojo,24,29,29,29,,True,alta,True,589,True,discrepancia_descripcion
57106,,JER-1AL,"Jerga azul sarga ligera de 1 m x 48 cm, KLINTEK",Rack despachador con franelas y jergas,KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",Nul,24,29,29,29,,True,alta,True,589,True,discrepancia_descripcion
57107,,JER-1GP,"Jerga gris plana de 1 m x 48 cm, KLINTEK",Rack despachador con franelas y jergas,KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",Gris,22,26,26,26,,True,alta,True,589,True,discrepancia_descripcion
57189,,EX-HE-CLO,Exhibidor HERMEX de accesorios para closet,Exhibidor de accesorios para clóset,HERMEX,Exhibidores para panel ranurado o perfocel,,1565,1565,1565,1565,,True,alta,True,604,True,discrepancia_descripcion
58006,,ESTO-2B,"Bolsa de 1/2 kg de estopa extra fina, color blanco, KLINTEK",Estopas Toallas de microfibra Aceites rojos para madera,KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",i|t ;6 20 Blanco,35,42,42,42,,True,alta,True,589,True,discrepancia_descripcion
58007,,ESTO-2C,"Bolsa de 1/2 kg de estopa extra fina, color crema, KLINTEK",Estopas Toallas de microfibra Aceites rojos para madera,KLINTEK,"Artículos de limpieza / Estopas, toallas de microfibra, aceites para madera, franelas y jergas",i|t ;6 20 Crema,35,42,42,42,,True,alta,True,589,True,discrepancia_descripcion
59967,,ESTM-1045,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
59988,,PAPE-60,Panel perfocel 60 x 60 cm TRUPER,Paneles Caja con 100 candados para gancho exhibidor y llave,TRUPER,"Artículos para tienda / Ganchos, canastillas, gaveta, paneles, candados para gancho y llave magnética",60 × 60 cm,700,700,700,700,,True,alta,True,598,True,discrepancia_descripcion
59990,,PAPE-240,Panel perfocel 120 x 240 cm TRUPER,Paneles Caja con 100 candados para gancho exhibidor y llave,TRUPER,"Artículos para tienda / Ganchos, canastillas, gaveta, paneles, candados para gancho y llave magnética",120 × 240 cm,4500,4500,4500,4500,,True,alta,True,598,True,discrepancia_descripcion
59991,,PARA-60,Panel ranurado 60 x 60 cm TRUPER,Llave magnética para candado CANGA-100,TRUPER,"Artículos para tienda / Ganchos, canastillas, gaveta, paneles, candados para gancho y llave magnética",60 × 60 cm,650,650,650,650,,True,alta,True,598,True,discrepancia_descripcion
59992,,PARA-80,Panel ranurado 80 x 80 cm TRUPER,Llave magnética para candado CANGA-100,TRUPER,"Artículos para tienda / Ganchos, canastillas, gaveta, paneles, candados para gancho y llave magnética",80 × 80 cm,900,900,900,900,,True,alta,True,598,True,discrepancia_descripcion
59993,,PARA-240,Panel ranurado 120 x 240 cm TRUPER,Llave magnética para candado CANGA-100,TRUPER,"Artículos para tienda / Ganchos, canastillas, gaveta, paneles, candados para gancho y llave magnética",120 × 240 cm,4000,4000,4000,4000,,True,alta,True,598,True,discrepancia_descripcion
59994,,R-GEN,Rack para Generadores TRUPER,Rack para generadores,TRUPER,Racks exhibidores,,6000,6000,6000,6000,,True,alta,True,610,True,discrepancia_descripcion
59995,,R-TUB,Rack para tubos TRUPER,Rack para tubos,FOSET,Racks exhibidores,,6000,6000,6000,6000,,True,alta,True,611,True,discrepancia_descripcion
59996,,GON-100H,"Góndola de pared 100 x 220 cm, HERMEX",,HERMEX,Exhibidores tipo góndola,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
59998,,GON-100V,"Góndola de pared 100 x 220 cm, VOLTECK",,VOLTECK,Exhibidores tipo góndola,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
60100,,POR-TRU,,12.5 L,,,,475,475,475,475,,False,media,True,594,True,descripcion_ambigua;extraccion_ambigua
60136,,DOM-TR,Dominó TRUPER,Dominó,TRUPER,"Artículos promocionales / Silla, toldo, parasol, paraguas, balones, barajas, dominó, relojes y cordón portagafete",,750,750,750,750,,True,alta,True,596,True,discrepancia_descripcion
60179,,MAL-TOP,"Mochila para laptop, TRUPER",19 L,TRUPER,"Artículos promocionales / Maletas, mochilas, portafolio, bolsos y saco de avío",,850,850,850,850,,True,media,True,594,True,extraccion_ambigua
60445,,CUBI-T,Cubilete TRUPER,Cubilete,TRUPER,"Artículos promocionales / Silla, toldo, parasol, paraguas, balones, barajas, dominó, relojes y cordón portagafete",,225,225,225,225,,True,alta,True,596,True,discrepancia_descripcion
61018,,BAG-90,,49 L,,,90 × 38 × 41 cm 120 L,675,675,675,675,,False,media,True,594,True,descripcion_ambigua;extraccion_ambigua
61025,,SILLA-30,"Silla plegable portátil, TRUPER",Silla plegable Toldo,TRUPER,"Artículos promocionales / Silla, toldo, parasol, paraguas, balones, barajas, dominó, relojes y cordón portagafete",3.5 kg,600,600,600,600,,True,alta,True,596,True,discrepancia_descripcion
61095,,BAG-55,,49 L,,,55 × 24 × 27 cm 35 L,495,495,495,495,,False,media,True,594,True,descripcion_ambigua;extraccion_ambigua
61097,,BAG-75,,49 L,,,75 × 33 × 35 cm 83 L,575,575,575,575,,False,media,True,594,True,descripcion_ambigua;extraccion_ambigua
62010,,BAL-F,"Barajas española y póker, !A;er",Barajas española y póker,,,!A;er,65,65,65,65,,True,alta,True,596,True,discrepancia_clave
62030,,iBOL-12,,5 L,,,,795,795,795,795,,False,baja,True,594,True,clave_ambigua;descripcion_ambigua;extraccion_ambigua
62129,,HIEL-46,"Hielera de 46 L, TRUPER","Hielera, 46 L (48 Qt)",TRUPER,"Artículos promocionales / Termos, hieleras, lonchera y radio",64 7 kg 4 kg,1500,1500,1500,1500,,True,alta,True,595,True,discrepancia_descripcion
62140,,MARO-20,"Maleta de cabina ligera negra 49 L, Truper",49 L,TRUPER,"Artículos promocionales / Maletas, mochilas, portafolio, bolsos y saco de avío",,1450,1450,1450,1450,,True,media,True,594,True,extraccion_ambigua
65012,,PARAG-130,"Paraguas de 135 cm, TRUPER",Paraguas,TRUPER,"Artículos promocionales / Silla, toldo, parasol, paraguas, balones, barajas, dominó, relojes y cordón portagafete",100 × 135 cm,275,275,275,275,,True,alta,True,596,True,discrepancia_descripcion
65030,,CILI-25,,740 ml (25 oz),,,,100,100,100,100,,False,media,True,595,True,descripcion_ambigua;extraccion_ambigua
65031,,SUD-GC-CH,,,,,,625,625,625,625,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
65032,,SUD-GC-M,,,,,,625,625,625,625,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
65033,,SUD-GC-G,,,,,,625,625,625,625,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
65034,,SUD-GC-XG,,,,,,625,625,625,625,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
65035,,SUD-GD-CH,,,,,,625,625,625,625,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
65036,,SUD-GD-M,,,,,,625,625,625,625,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
65037,,SUD-GD-G,,,,,,625,625,625,625,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
66004,,CHAM-GD-CH,,,,,,1000,1000,1000,1000,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
66005,,CHAM-GD-M,,,,,,1000,1000,1000,1000,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
66006,,CHAM-GD-G,,,,,,1000,1000,1000,1000,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
66009,,BAL-F4,"Barajas española y póker, spa?ola",Barajas española y póker,,,spa?ola,65,65,65,65,,True,alta,True,596,True,discrepancia_clave
67021,,BOLTA-N,,1 L,,,,95,95,95,95,,False,media,True,594,True,descripcion_ambigua;extraccion_ambigua
67022,,MOLTA-N,,6 L,,,,275,275,275,275,,False,media,True,594,True,descripcion_ambigua;extraccion_ambigua
68002,,HIEL-45X,"Hielera de 44 L, TRUPER EXPERT","Hielera, 44 L (46 Qt)",TRUPER EXPERT,"Artículos promocionales / Termos, hieleras, lonchera y radio",68 3.5 kg 6.5 kg,2500,2500,2500,2500,,True,alta,True,595,True,discrepancia_descripcion
68036,,BAG-66,,49 L,,,66 × 27.5 × 32 cm 56 L,550,550,550,550,,False,media,True,594,True,descripcion_ambigua;extraccion_ambigua
68037,,SAV-60,,25 L,,,,300,300,300,300,,False,media,True,594,True,descripcion_ambigua;extraccion_ambigua
68038,,MOLTA-N2,"Mochila táctica negra, TRUPER",25 L,TRUPER,"Artículos promocionales / Maletas, mochilas, portafolio, bolsos y saco de avío",,350,350,350,350,,True,media,True,594,True,extraccion_ambigua
68065,,SUE-GD-CH,,,,,,650,650,650,650,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
68066,,SUE-GD-M,,,,,,650,650,650,650,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
68067,,SUE-GD-G,,,,,,650,650,650,650,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
68068,,SUE-GD-XG,,,,,,650,650,650,650,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
68093,,CATA-26D,Catálogo TRUPER 2026 Precio Distribuidor,Muestrario de referencia de medidas de tornillería,TRUPER,Artículos promocionales y para tienda,Precio distribuidor,185,185,185,185,,True,alta,True,597,True,discrepancia_descripcion
68096,,CATA-26P,Catálogo TRUPER 2026 Precio Público,Muestrario de referencia de medidas de tornillería,TRUPER,Artículos promocionales y para tienda,Precio público,185,185,185,185,,True,alta,True,597,True,discrepancia_descripcion
68097,,CATA-26S,Catálogo TRUPER 2026 Sin Precios,Muestrario de referencia de medidas de tornillería,TRUPER,Artículos promocionales y para tienda,Sin precios,185,185,185,185,,True,alta,True,597,True,discrepancia_descripcion
68098,,CATA-26FD,Catálogo TRUPER 2026 Frontera Precio Distribuidor,Muestrario de referencia de medidas de tornillería,TRUPER,Artículos promocionales y para tienda,Frontera precio distribuidor,185,185,185,185,,True,alta,True,597,True,discrepancia_descripcion
68099,,CATA-26FP,Catálogo TRUPER 2026 Frontera Precio Publico,Muestrario de referencia de medidas de tornillería,TRUPER,Artículos promocionales y para tienda,Frontera precio público,69,69,69,69,,True,alta,True,597,True,discrepancia_descripcion
68123,,CAM-BLA-26D,,"Playeras, camisas, mandil, batas y gorras",,,,200,200,200,200,,False,baja,True,592,True,clave_ambigua;extraccion_ambigua
68124,,CAM-BLA-28D,,"Playeras, camisas, mandil, batas y gorras",,,,200,200,200,200,,False,baja,True,592,True,clave_ambigua;extraccion_ambigua
68125,,CAM-BLA-30D,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
69984,,DRY-NC-XG,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
69993,,CHA-GD-C,,,,,,900,900,900,900,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
69994,,CHA-GD-M,,,,,,900,900,900,900,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
69995,,CHA-GD-G,,,,,,900,900,900,900,,False,media,True,593,True,descripcion_ambigua;extraccion_ambigua
100048,,PET-15X,"Llave ajustable (perico) 15"" cromada, TRUPER",Pericos cromados,TRUPER,Llaves ajustables (pericos) y llaves stilson,"[_ (38 cm) 1 3⁄v""",485,535,585,585,,True,alta,True,211,True,discrepancia_descripcion
100049,,PET-15C,"Llave ajustable (perico) 15"" profesional cromada, EXPERT",Pericos profesionales cromados,TRUPER EXPERT,"Dados, adaptadores, nudos universales y extensiones de impacto, cuadro 1/2"" y 3/4""","[_ (38 cm)1 o⁄8""",685,755,830,830,,True,alta,True,211,True,discrepancia_descripcion
100078,,REP-NM-5X,"Dispensador con 5 cuchillas para NV-7X y NM-6, EXPERT","rápido y multiusos, GE@ Br@5eE8@>a< a1er@ 103r3",TRUPER EXPERT,Cutters / Cuchillas de repuesto,,35,38,42,42,,True,media,True,122,True,extraccion_ambigua
100079,,REP-NM-10X,"Dispensador con 10 cuchillas para NV-7X y NM-6, EXPERT","rápido y multiusos, GE@ Br@5eE8@>a< a1er@ 103r3",TRUPER EXPERT,Cutters / Cuchillas de repuesto,,49,54,59,59,,True,media,True,122,True,extraccion_ambigua
100098,,REP-CUT-5X,"Estuche con 10 cuchillas SK2 de 9 mm para cutter, EXPERT","Cuchillas de repuesto para cutter, a1er@ $\",TRUPER EXPERT,Cutters / Cuchillas de repuesto,9 mm 0.4 mm 6,25,30,30,30,,True,media,True,122,True,extraccion_ambigua
100099,,REP-CUT-6X,"Estuche con 10 cuchillas SK2 de 18 mm para cutter, EXPERT","Cuchillas de repuesto para cutter, a1er@ $\",TRUPER EXPERT,Cutters / Cuchillas de repuesto,18 mm 0.5 mm 6,43,52,52,52,,True,media,True,122,True,extraccion_ambigua
100100,,REP-NM-100X,"Dispensador con 100 cuchillas para NV-7X y NM-6, EXPERT","rápido y multiusos, GE@ Br@5eE8@>a< a1er@ 103r3",TRUPER EXPERT,Cutters / Cuchillas de repuesto,,315,345,380,380,,True,media,True,122,True,extraccion_ambigua
100101,,REP-CUT-650,"Estuche con 50 cuchillas SK4 de 18 mm para cutter, TRUPER","Cuchillas de repuesto para cutter, a1er@ $4",TRUPER,Cutters / Cuchillas de repuesto,18 mm 0.5 mm,110,120,130,130,,True,media,True,122,True,extraccion_ambigua
100123,,SICI-4-1/2A,"Sierra circular compacta 4-1/2"", 750W, TRUPER PRO","Sierra circular compacta , 4 i|t"" , 750 W 2",,Sierras circulares y cortador de piedra y azulejo,,1435,1515,1595,1595,,True,alta,True,,True,discrepancia_clave;discrepancia_descripcion
100124,,DILF-424,"Disco de lija 4-1/2"" con respaldo de fibra, grano 24, TRUPER",Discos de lija con respaldo de fibra,TRUPER,"Lijas / Discos, respaldos para discos, bandas de lija, lijas para plomero y ruedas flap",24,14,15.50,17,17,,True,alta,True,197,True,discrepancia_descripcion
100125,,DILF-436,"Disco de lija 4-1/2"" con respaldo de fibra, grano 36, TRUPER",Discos de lija con respaldo de fibra,TRUPER,"Lijas / Discos, respaldos para discos, bandas de lija, lijas para plomero y ruedas flap",36,14,15.50,17,17,,True,alta,True,197,True,discrepancia_descripcion
100130,,REP-CUT-7X,,"Cuchillas de repuesto para cutter, a1er@ $\",,,25 mm 0.7 mm 6,105,125,125,125,,False,media,True,122,True,descripcion_ambigua;extraccion_ambigua
100131,,REP-CUT-650X,"Estuche con 50 cuchillas SK2 de 18 mm para cutter, EXPERT","Cuchillas de repuesto para cutter, a1er@ $\",TRUPER EXPERT,Cutters / Cuchillas de repuesto,18 mm 0.5 mm 2,180,220,220,220,,True,media,True,122,True,extraccion_ambigua
100138,,T210-8,"Pinza para electricista 8"" alta palanca mango PVC, TRUPER","de electricista , alta palanca",TRUPER,"Pinzas mango de PVC, Truper",8 (20 cm) 35 mm,225,270,270,270,,True,alta,True,300,True,discrepancia_descripcion
100147,,PES-X,"Pala escarramán, puño ""Y"", mango acero, TRUPER EXPERT",,TRUPER EXPERT,Palas escarramán y carboneras,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
100148,,MAN-30X3/4XX,"Manguera 3/4"" anti-torceduras 6 capas 30m conexiones d/metal",Mangueras flujo continuo 6 capas conexiones metálicas,,Mangueras para jardín,k|v 30 m [` ;65/c=j 3 mm 312 g 2,815,895,990,990,,True,alta,True,224,True,discrepancia_clave;discrepancia_descripcion
100149,,MAN-30X3/4X,"Manguera 3/4"" super reforzada 4 capas 30m conexiones metal",Mangueras súper reforzadas 4 capas conexiones metálicas,,Mangueras para jardín,k|v 30 m [] ;65/c=j 2.7 mm 275 g 2,800,880,975,975,,True,alta,True,224,True,discrepancia_clave;discrepancia_descripcion
100153,,EST-45/50/60,2 estabilizadores calibre 15 p/carretillas TRUPER y EXPERT,,TRUPER EXPERT,Refacciones para carretillas bastidor tubular,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
100154,,JT-TUB,"Tornillería, chumaceras y eje p/carretillas TRUPER y EXPERT",,TRUPER EXPERT,Refacciones para carretillas bastidor tubular,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
100155,,JT-S,"Tornillería con chumaceras para carretilla CAR-82, TRUPER",,TRUPER,Refacciones para carretillas,CAR-82 6,110,130,130,130,,True,media,True,88,True,extraccion_ambigua
100156,,JT-M,"Tornillería con chumaceras para carretilla TP-8, TRUPER",,TRUPER,Refacciones para carretillas,6,110,130,130,130,,True,media,True,88,True,extraccion_ambigua
100158,,BAS-CU-60-G,"Bastidor de madera 39 x 48 mm para carretilla TP-8, TRUPER",,TRUPER,Refacciones para carretillas,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
100159,,J-CH-2W,Chumaceras sin punzonado para carretilla de 2 llantas TRUPER,,TRUPER,Refacciones para carretillas,,,,,,,True,baja,True,,False,no_encontrado_en_pdf
100160,,DILF-736,"Disco de lija de 7"" con respaldo de fibra, grano 36, TRUPER",,TRUPER,"Lijas / Discos, respaldos para discos, bandas de lija, lijas para plomero y ruedas flap",,,,,,,True,baja,True,,False,no_encontrado_en_pdf
100161,,DILF-750,"Disco de lija de 7"" con respaldo de fibra, grano 50, TRUPER",,TRUPER,"Lijas / Discos, respaldos para discos, bandas de lija, lijas para plomero y ruedas flap",,,,,,,True,baja,True,,False,no_encontrado_en_pdf
100162,,DILF-780,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
100163,,DILF-7120,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
100174,,CA-36F,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
100177,,CAR-81FF,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
100180,,CU-S,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
100181,,NHD-S,,,,,,,,,,,False,baja,True,,False,no_encontrado_en_pdf
